tweet_id,username,original_text,final_text,word_count_before,word_count_after,removed_urls,removed_mentions,removed_hashtags,removed_stopwords,normalized_words,stemmed_words,processed_at
1932881292179484843,,@democrazymedia Geng solo sengaja buat situasi sana-sini memanas &amp; emosional ini agar @prabowo terserang stroke (jd berhalangan tetap) shgga samsul melenggang jd RI1.. tiati pak @prabowo buang sj lah sampah2 peradaban dr kabinet !,geng solo sengaja buat situasi sanasini panas amp emosional serang stroke jadi halang tetap shgga samsul lenggang jadi ri tiati pak buang saja sampah adab dari kabinet,34,27,0,3,0,3,4,5,2026-06-25 17:05:24
1932874432995078432,,Mentri titipan Jokowi di kabinet prabowo adalah PENGKHIANAT BANGSAT..PERUSAK NKRI..,tri titip jokowi kabinet prabowo khianat bangsatperusak nkri,10,8,0,0,0,2,0,3,2026-06-25 17:05:24
1932870922203234737,,@agisubagio @CNNIndonesia @prabowo Prabowo gak punya nyali ngebersihin anak buahnya Jokowi dari kabinet dia. Mentalnya ciut.,prabowo enggak punya nyali ngebersihin anak buah jokowi kabinet mental ciut,16,11,0,3,0,2,1,2,2026-06-25 17:05:24
1932870557797920834,,@CNNIndonesia Menteri kabinet merah putih nya @prabowo apa ada yang pinter? menantunya Jokowi juga ngeselin banget ya jadi gubernur. Sama kek bapak mertuanya.,menteri kabinet merah putih ada pintar menantu jokowi kesal banget ya jadi gubernur sama kayak bapak mertua,23,17,0,2,0,4,3,3,2026-06-25 17:05:24
1932865592362741799,,apa gak bisa tito ini di tendang keluar kabinet? ini orang dari zaman jokowi gak becus kenapa masih di pake untuk apa @prabowo koar koar indonesia emas kalau manusia underspek beginian masih di pake,enggak bisa tito tendang keluar kabinet orang zaman jokowi enggak becus kenapa masih pakai koar koar indonesia emas manusia underspek begini masih pakai,34,23,0,1,0,10,4,1,2026-06-25 17:05:25
1932861862548488383,,Pak @prabowo tolong bersihkan kabinet bapak sebelum menyesal.Sepertinya mereka main belakang untuk jatuhkan bapak lewat kebijakan yang tidak berfihak kepada bangsa ini !!..Bapak pernah bilang 2030 Indonesia bubar jangan-jangan tidak sampai 2030 !!..,pak tolong sih kabinet bapak menyesalsepertinya main belakang jatuh bapak lewat bijak tidak berfihak kepada bangsa bapak pernah bilang indonesia bubar janganjangan tidak sampai,33,24,0,1,0,5,0,3,2026-06-25 17:05:25
1932858989093794036,,@SenopatiDiAnno @prabowo Inilah alasan nya knp Mentri2 ex Jokowi masih (harus) berada di dalam kabinet Prabowo Untuk jaga2 jika suatu saat Prabowo berpaling dari Jokowi Mentri2 ini akan diperintahkan Jokowi untuk menciptakan ketidakstabilan politik dan ekonomi yang akan mengguncang rezim Prabowo,ini alas kenapa tri ex jokowi masih harus ada kabinet prabowo jaga prabowo paling jokowi tri perintah jokowi cipta ketidakstabilan politik ekonomi guncang rezim prabowo,41,25,0,2,0,14,1,9,2026-06-25 17:05:26
1932853529913512223,,@tempodotco Emang Prabowo berani merombak kabinet tanpa persetujuan geng oslo?,memang prabowo berani rombak kabinet tanpa tuju geng oslo,10,9,0,1,0,0,1,2,2026-06-25 17:05:26
1932845725072908488,,@124hmahHastuti1 @prabowo Nggk di gugat ke ptun aja udah kalah sama aturan di atasnya yth pak @prabowo gercep atau peka dikit dong terkait masalah ini... Klw ni org ggk mau ganti SK mendagrinya ganti mendagrinya... Biar berkurang polusi kabinet bapak,enggak gugat ptun saja sudah kalah sama atur atas yth pak gercep peka dikit dong kait masalah kalau ini orang ggk mau ganti suka mendagrinya ganti mendagrinya biar kurang polusi kabinet bapak,40,32,0,3,0,5,7,4,2026-06-25 17:05:26
1932831354145943727,,@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @becak50 @BiLLRaY2019 @jhonsitorus_19 @NgkongRoses @sami86pilang @RickyKardjono @newIding30 @NyaiNeneng @prabowo ini salah satu duri dalam kabinet anda.. Harus cepat dipecat menteri titipan mulyono ga ada bener cuma bikin rusuh bangsa ini.,salah satu duri kabinet harus cepat pecat menteri titip mulyono enggak ada benar cuma bikin rusuh bangsa,33,17,0,12,0,4,2,2,2026-06-25 17:05:26
1932829511340732529,,@geloraco Sejarah juga mencatat dari Aceh perlawanan nusantara dimulai @prabowo jangan sampai Aceh bergejolak lagi karena kinerja kabinet bayangan mantan.,sejarah catat aceh lawan nusantara mulai jangan sampai aceh gejolak lagi kerja kabinet bayang mantan,20,15,0,2,0,3,0,6,2026-06-25 17:05:27
1932827320341180482,,@KangManto123 Mgkin ini salah satu Benalu Kabinet Pak Prabowo yng bikin gaduh berulang dan berulang silih berganti,mungkin salah satu benalu kabinet pak prabowo yang bikin gaduh ulang ulang silih ganti,17,14,0,1,0,2,2,3,2026-06-25 17:05:27
1932823804352606648,,Mohon Pak Presiden @prabowo kami warga ACEH Cinta NKRI tapi jgn dengan persoalan ini kami Rakyat ACEH menghidupkan kembali GAM ... Mohon Pak @prabowo tolong di pecat TITO dan LUHUT dari kabinet Merah Putih ... kami jgn disakiti https://t.co/eEYIf2Xmsm,mohon pak presiden warga aceh cinta nkri tetapi jangan soal rakyat aceh hidup kembali gam mohon pak tolong pecat tito luhut kabinet merah putih jangan sakit,39,26,1,2,0,8,3,3,2026-06-25 17:05:27
1932822260521578826,,@Mdy_Asmara1701 Banyak ternakan mulyono di kabinet @prabowo ,banyak terna mulyono kabinet,7,4,0,2,0,1,0,1,2026-06-25 17:05:27
1932810185388810413,,@geloraco @prabowo Langkah Pertama reshuffle kabinet pak.. Mentri Mentri geng oslo di ganti..,langkah pertama reshuffle kabinet pak tri tri geng oslo ganti,13,10,0,2,0,1,0,2,2026-06-25 17:05:27
1932809976843809261,,@msaid_didu Kita tunggu keberanian @prabowo untuk pergantian menteri kabinet,tunggu berani ganti menteri kabinet,9,5,0,2,0,2,0,2,2026-06-25 17:05:27
1932804839018549753,,Presiden Prabowo Resmikan Kampus Bhinneka Tunggal Ika Universitas Pertahanan https://t.co/WcB4AG653d,presiden prabowo resmi kampus bhinneka tunggal ika universitas tahan,10,9,1,0,0,0,0,2,2026-06-25 17:05:27
1932800363318616306,,@Intel_Imut Terduga yang atur situs judol tetap jalan ada di kabinet pak @prabowo min,duga atur situs judol tetap jalan ada kabinet pak min,14,10,0,2,0,2,0,1,2026-06-25 17:05:28
1932798739141570832,,Belanda masih jauh pak Presiden @prabowo ! Yg jelas Raja 4 dirampok Nikel nya dgn IUP yg di issued Menteri ESDM kabinet kompromi Bapak lalu 4 Buah Pulau di Aceh dicuri oleh Gubernur Sumut Menantu Jokowi melalui SK Mendagri juga kabinet Bapak! Benahi diri sebelum ghibahin kumpeni!,belanda masih jauh pak presiden yang jelas raja rampok nikel dengan iup yang issued menteri esdm kabinet kompromi bapak buah pulau aceh curi gubernur sumut menantu jokowi lalu suka mendagri kabinet bapak benah diri ghibahin kumpeni,47,36,0,1,0,7,4,4,2026-06-25 17:05:28
1932798265738895821,,@zoelfick @prabowo Cocok bang... Bahaya itu kalo masi tetap di kabinet. Jangan dipikir negeri ini milik orang² tertentu saja.... Catat pak @Kemendagri_RI @TitoCarnavian Keberpihakan terhadap suatu golongan di dalam masyarakat yang majemuk akan membahayakan kohesifitas negeri.,cocok bang bahaya kalau masih tetap kabinet jangan pikir negeri milik orang tentu catat pak pihak hadap golong masyarakat majemuk bahaya kohesifitas negeri,36,23,0,4,0,9,2,7,2026-06-25 17:05:29
1932794684679860291,,Presiden @prabowo harus bersikap tegas dengan mengakhiri masa Pemerintahan transisi demi keutuhan NKRI. Loyalis Jokowi di Kabinet berpotensi memecah belah persatuan dan kesatuan Negara. https://t.co/4gxxCSb1f4 Attn : @DPR_RI @Gerindra @bang_dasco https://t.co/ecLBXBjX7a,presiden harus sikap tegas akhir masa perintah transisi demi utuh nkri loyalis jokowi kabinet potensi pecah belah satu satu negara attn,31,21,2,4,0,3,0,8,2026-06-25 17:05:29
1932791353035141263,,@Boediantar4 @prabowo @Gerindra Yth. Bpk @prabowo jangan. Berlengah lagi libas mentri2 yg menggunting kain dalam lipatan artinya mereka berbuat berulang2 jadikn mereka sipil biasa klw tk di libas... Mereka akn selalu ngetes ombakDi kabinet Bpk dn pada hakekatnya mereka meorlambat kinerja bpk,yth bpk jangan lengah lagi libas tri yang gunting kain lipat arti buat ulang jadikn sipil biasa kalau tak libas akan selalu ngetes ombakdi kabinet bpk dan hakekatnya meorlambat kerja bpk,42,31,0,4,0,7,5,8,2026-06-25 17:05:30
1932791264958951649,,@Mdy_Asmara1701 belanja menjajah ke indonesia tapi tidak merusak tatanan alam tapi sekarang di jajah kabinet prabowo banyak hutan di jadikan tambang,belanja jajah indonesia tetapi tidak rusak tatanan alam tetapi sekarang jajah kabinet prabowo banyak hutan jadi tambang,21,17,0,1,0,3,2,3,2026-06-25 17:05:30
1932788559024697432,,@NenkMonica Pecat tito orang jokowi selalu buat gaduh kabinet p.prabowo,pecat tito orang jokowi selalu buat gaduh kabinet pprabowo,10,9,0,1,0,0,0,0,2026-06-25 17:05:30
1932788392842203270,,@yaniarsim Gemana ini boss@prabowo! Papua! Aceh! Untuk menjaga kesatuan bangsa dan negara singkirkan parasit2 dr kabinet anda!,gana bos papua aceh jaga satu bangsa negara singkir parasit dari kabinet,17,12,0,2,0,4,2,4,2026-06-25 17:05:30
1932786136562151731,,@msaid_didu Ini dia Para Benalu di dalam kabinet @prabowo yg harus segera di singkirkan https://t.co/EtsavgDBTx,benalu kabinet yang harus segera singkir,15,6,1,2,0,6,1,1,2026-06-25 17:05:30
1932785582046130558,,Presiden @prabowo harus segera bertindak tegas dengan mengakhiri masa Pemerintahan Transisi demi keutuhan NKRI. Loyalis Jokowi di Kabinet berpotensi memecah belah persatuan bangsa. @DPR_RI @Gerindra @bang_dasco,presiden harus segera tindak tegas akhir masa perintah transisi demi utuh nkri loyalis jokowi kabinet potensi pecah belah satu bangsa,26,20,0,4,0,2,0,7,2026-06-25 17:05:30
1932783026838335523,,@PngAdilnR4kyt 1 lagi bikin rusuh kabinet prabowo. Pa tolong beresskan mentri2 nya. Mengancam stabilitas kabinet bpk. Itu jika bpk mau di kenang sebagai presiden baik,lagi bikin rusuh kabinet prabowo apa tolong beresskan tri ancam stabilitas kabinet bpk bpk mau kenang bagai presiden baik,25,19,0,1,0,4,2,2,2026-06-25 17:05:31
1932782652471587161,,@STresnowati1 @prabowo @DPR_RI musuh anda itu bukan asing pak @prabowo tapi kabinet anda sendiri mereka trus menerus berulah sampe nama anda tercoremg,musuh bukan asing pak tetapi kabinet sendiri terus terus ulah sampai nama tercoremg,22,13,0,4,0,5,3,2,2026-06-25 17:05:31
1932781745767903362,,Presiden @prabowo harus mengambil sikap tegas dengan mengakhiri masa Pemerintahan Transisi. Loyalis Jokowi di Kabinet dapat memecah belah persatuan NKRI. Dari Raja Ampat Papua menuju Empat Pulau Aceh. #SaveEmpatPulau,presiden harus ambil sikap tegas akhir masa perintah transisi loyalis jokowi kabinet dapat pecah belah satu nkri raja ampat papua tuju empat pulau aceh,29,24,0,1,1,3,0,6,2026-06-25 17:05:31
1932780948351029617,,@Gerindra @prabowo Jangan lupa Resuffle Kabinet kurangi Kementerian dan Lembaga..titipan Mulyono pecat semua termasuk kader2 PSI..Karena mereka dulu paling sering membully Prabowo. https://t.co/73qbyfqxhR,jangan lupa resuffle kabinet kurang menteri lembagatitipan mulyono pecat semua masuk kader psikarena dahulu sering membully prabowo,23,17,1,2,0,3,1,3,2026-06-25 17:05:32
1932776055045247422,,PRABOWO BERSIH2 KABINET. Pak jokowi jangan marah ya. Yang sabar jgn emosi. Kalau kedepannya prabowo akan mengganti menteri2 pilihan bapak satu per satu. Smp tak bersisa . Diambil dr partai yg sm ga mslh. Tp bersumpah setia pd @prabowo. Awas pak penyakit kulitnya ga sembuh2 https://t.co/6HQmNlpEp7,prabowo bersih kabinet pak jokowi jangan marah ya sabar jangan emosi depan prabowo ganti menteri pilih bapak satu per satu sampai tak sisa ambil dari partai yang sama enggak masalah tapi sumpah setia pada awas pak sakit kulit enggak sembuh,46,40,1,1,0,3,10,8,2026-06-25 17:05:32
1932773862284108202,,@bangherwin Capek liat kabinet prabowo sibuk tuduh asing lah adu domba pecah belah ehhh ternyata internalnya sendiri blm lg tambang diraja ampat blm lg pagar laut trs PIK judol dunia kesehatan semua dinarasikan asing asing asing,capek lihat kabinet prabowo sibuk tuduh asing radu domba pecah belah eh nyata internal sendiri belum lagi tambang diraja ampat belum lagi pagar laut terus pik judol dunia sehat semua narasi asing asing asing,36,34,0,1,0,1,8,4,2026-06-25 17:05:32
1932769795574825178,,PRESIDEN Prabowo Subianto memimpin rapat terbatas bersama sejumlah Menteri Kabinet Merah Putih di Istana Merdeka Jakarta Selasa (10/6). https://t.co/THied4bJw4,presiden prabowo subianto pimpin rapat batas sama jumlah menteri kabinet merah putih istana merdeka jakarta selasa,19,16,1,0,0,1,0,4,2026-06-25 17:05:32
1932769154660249744,,Pak @prabowo pecatlah si tito sebelum jadi bumerang bagi kabinet bapak!,pak pecat sih tito jadi bumerang bagi kabinet bapak,11,9,0,1,0,1,1,1,2026-06-25 17:05:32
1932768270127624271,,Pesan Mega : Jaga Prabowo Tahun 2027 PDIP masuk Kabinet untuk Tahun 2029?,pesan mega jaga prabowo tahun pdip masuk kabinet tahun,13,9,0,0,0,1,0,0,2026-06-25 17:05:32
1932768000719139087,,Kedekatan Prabowo dan Megawati Pertanda Reshuffle Kabinet? Presiden Prabowo Subianto kembali melontarkan ancaman kepada anak buahnya untuk tidak main-main dalam bekerja. Dalam pidatonya di Hari Hari Lahir Pancasila 2 Juni lalu dia berseru pejabat yang tidak mampu bekerja lebih https://t.co/q6R0YLV6P7,dekat prabowo megawati tanda reshuffle kabinet presiden prabowo subianto kembali lontar ancam kepada anak buah tidak mainmain kerja pidato hari hari lahir pancasila juni seru jabat tidak mampu kerja,40,29,1,0,0,9,0,10,2026-06-25 17:05:32
1932767632929009930,,Mau mau nya @prabowo angkat kabinet yg bakal bikin kegaduhan di bawah kepemimpinan nya...,mau mau angkat kabinet yang bakal bikin gaduh bawah pimpin,14,10,0,1,0,3,1,2,2026-06-25 17:05:33
1932766586320167318,,Nih bahaya nya Kabinet titipan Mukidi.!! Ngerecokin kepemimpinan @Prabowo... https://t.co/UNT2adOFrd,nih bahaya kabinet titip mukidi ngerecokin pimpin,10,7,1,1,0,1,0,2,2026-06-25 17:05:33
1932766427880284306,,@msaid_didu Yg membuat gaduh kabinet p.prabowo hampir semua orang titi pan jokowi apa ada agenda khusus kah,yang buat gaduh kabinet pprabowo hampir semua orang titi kapan jokowi ada agenda khusus,17,14,0,1,0,2,2,1,2026-06-25 17:05:33
1932762700859461974,,@Gerindra @prabowo Kalo mau dapat respect dan dukungan majoritas rakyat Indo sikat jokowi dan keluarga nya serta kroco2 nya di kabinet.,kalau mau dapat respect dukung majoritas rakyat indonesia sikat jokowi keluarga serta kroco kabinet,21,14,0,2,0,5,2,1,2026-06-25 17:05:33
1932755543288115303,,@Adit_yapramudya @ambranor Harapanmu sama sprtiku. Namun aku gk yakin itu bakal trjdi slma mentri titipan jkowi mash bercokol dlm kabinet prabowo. Toh prabowopun jga msih ada kepentingan di periode keduanya nanti.,harap sama sprtiku enggak yakin bakal trjdi slma tri titip jkowi mash cokol dalam kabinet prabowo toh prabowopun juga masih ada penting periode dua nanti,31,25,0,2,0,4,4,6,2026-06-25 17:05:34
1932754508972745115,,@herculep638 Sengaja dibuat gaduh oleh Jokowi pemerintahan Prabowo Subianto makzulkan Gibran kemudian ganti Kapolri Tito dan orang 2jokowi yang ada di kabinet Prabowo Subianto,sengaja buat gaduh jokowi perintah prabowo subianto makzul gibran ganti kapolri tito orang jokowi ada kabinet prabowo subianto,24,18,0,1,0,5,0,3,2026-06-25 17:05:34
1932748404691808728,,@PineksoRoyi1 @ferizandra @CNNIndonesia Iya tuh penghianat dari dalam kabinet Prabowo sendiri sudah berapa kali mengeluarkan kebijakan yang menyengsarakan rakyat? Impostor,iya tuh penghianat kabinet prabowo sendiri berapa kali keluar bijak sengsara rakyat impostor,20,13,0,3,0,4,0,3,2026-06-25 17:05:35
1932748089712165372,,Mewakili Pak Menteri Iftitah di acara Indo Defence Expo &amp; Forum di Kemayoran Jakarta. Acara dibuka secara resmi Presiden Prabowo. Hadir para anggota Kabinet Merah Putih para menteri pertahanan negara sahabat duta besar dan pimpinan perusahaan alutsista dunia. Presiden https://t.co/Ifurs9fZOS,wakil pak menteri iftitah acara indonesia defence expo amp forum mayor jakarta acara buka cara resmi presiden prabowo hadir anggota kabinet merah putih menteri tahan negara sahabat duta besar pimpin usaha alutsista dunia presiden,40,34,1,0,0,5,1,7,2026-06-25 17:05:35
1932745254345814037,,@tempodotco PECAT SAJA BAHLIL PAK PRABOWO @prabowo Wajahnya Harus Di FACELIFT. DeGRADE Kabinet !,pecat bahlil pak prabowo wajah harus facelift degrade kabinet,14,9,0,2,0,2,0,1,2026-06-25 17:05:35
1932744960098586635,,@BungRayHasbi @Mdy_Asmara1701 @prabowo Kabinet tdk punya mutu,kabinet tidak punya mutu,7,4,0,3,0,0,1,0,2026-06-25 17:05:36
1932744116607332776,,Presiden Prabowo Saksikan Penandatanganan 27 Kontrak Bersama Tegaskan Komitmen Perkuat Industri Pertahanan Nasional https://t.co/f6OBK0J02g,presiden prabowo saksi penandatanganan kontrak sama tegas komitmen kuat industri tahan nasional,14,12,1,0,0,0,0,5,2026-06-25 17:05:36
1932734792032031067,,@prabowo Pak Prabowo mohon dengarkanlah suara hati rakyat kecil. Saya mohon pak orang orang yg di rezim Jkw yg bermasalah dlm kabinet bapak mohon di ganti pak. ,pak prabowo mohon dengar suara hati rakyat kecil mohon pak orang orang yang rezim jkw yang masalah dalam kabinet bapak mohon ganti pak,27,23,0,1,0,3,3,2,2026-06-25 17:05:36
1932734223292772376,,Keraguan Prabowo untuk Reshuffle Kabinet Presiden Prabowo Subianto kembali melontarkan ancaman kepada anak buahnya untuk tidak main-main dalam bekerja. Dalam pidatonya di Hari Hari Lahir Pancasila 2 Juni lalu dia berseru pejabat yang tidak mampu bekerja lebih baik berhenti https://t.co/GTfUg4asEw,ragu prabowo reshuffle kabinet presiden prabowo subianto kembali lontar ancam kepada anak buah tidak mainmain kerja pidato hari hari lahir pancasila juni seru jabat tidak mampu kerja baik henti,40,29,1,0,0,9,0,10,2026-06-25 17:05:36
1932734083198808087,,Keraguan Prabowo untuk Reshuffle Kabinet Presiden Prabowo Subianto kembali melontarkan ancaman kepada anak buahnya untuk tidak main-main dalam bekerja. Dalam pidatonya di Hari Hari Lahir Pancasila 2 Juni lalu dia berseru pejabat yang tidak mampu bekerja lebih baik berhenti https://t.co/0zsgJovynD,ragu prabowo reshuffle kabinet presiden prabowo subianto kembali lontar ancam kepada anak buah tidak mainmain kerja pidato hari hari lahir pancasila juni seru jabat tidak mampu kerja baik henti,40,29,1,0,0,9,0,10,2026-06-25 17:05:36
1932733859780833781,,@STresnowati1 Tapi tetap hrs ada pressure atas kesengajaan ciptakan destabilitas politik oleh Tito sbg pemegang kewenangan @kemendagri di kabinet pak @prabowo @Gerindra (bos Prof.@bang_dasco P'@MuzaniGerindra @Fraksi_Gerindra Om @fadlizon &amp; @Dahnilanzar),tetapi tetap harus ada pressure atas sengaja cipta destabilitas politik tito bagai pegang wenang kabinet pak bos prof om amp,30,20,0,9,0,2,3,5,2026-06-25 17:05:37
1932726975631958022,,@Simemaki Saat prabowo nyapres 2014 apa yang di ucapkan pensiunan dan penjilat yang sekarang gak punya malu masuk di kabinet merah putih,prabowo nyapres ucap pensiun jilat sekarang enggak punya malu masuk kabinet merah putih,22,13,0,1,0,7,1,3,2026-06-25 17:05:37
1932726670127235086,,KOALISI GERINDRA+DEMOKRAT UNTUK MEMPERKUAT KERJA KABINET PAK PRABOWO🆗,koalisi gerindrademokrat kuat kerja kabinet pak prabowo,8,7,0,0,0,1,0,1,2026-06-25 17:05:37
1932724486861959355,,Presiden Prabowo Resmikan Peluncuran Kendaraan Listrik Taktis PANDU Era Baru Pertahanan Ramah Lingkungan https://t.co/Rj67pfF8QX,presiden prabowo resmi luncur kendara listrik taktis pandu era baru tahan ramah lingkung,14,13,1,0,0,0,0,5,2026-06-25 17:05:37
1932722596212269274,,@SenopatiDiAnno @prabowo Lawan tito segera copot dari kabinet,lawan tito segera copot kabinet,8,5,0,2,0,1,0,0,2026-06-25 17:05:38
1932720247964119336,,@SenopatiDiAnno @prabowo Keterlaluan apabila orang seperti Tito masih dipertahankan dalam kabinet.... sunggu terlalu!!,terlalu apabila orang seperti tito masih tahan kabinet sungguh terlalu,13,10,0,2,0,1,1,2,2026-06-25 17:05:38
1932716938620174412,,Presiden Prabowo Tegaskan Kekuatan Pertahanan Salah Satu Penjamin Kedaulatan Bangsa https://t.co/Q6his2MDAB,presiden prabowo tegas kuat tahan salah satu jamin daulat bangsa,11,10,1,0,0,0,0,5,2026-06-25 17:05:38
1932714076507197656,,@BBCIndonesia Kekuatan yang menggerogoti Indonesia itu adalah Jokowi dan kroni2nya. Selama mereka masih ada di dalam kabinet/Pemerintah niscaya negara ini diam di tempat malah mundur. Harusnya Prabowo bisa menghabisi bajingan2 itu bukannya malah manut2,kuat gerogot indonesia jokowi kroni masih ada kabinetpemerintah niscaya negara diam tempat malah mundur harus prabowo bisa habis bajing bukan malah manut,34,22,0,1,0,11,0,7,2026-06-25 17:05:38
1932712230715564384,,@Aceh Para menterinya kabinet Prabowo bikin kegaduhan yg tdk perlu..Apa maksud para menteri ini...Apa memang diperintah presiden Prabowo ?,menteri kabinet prabowo bikin gaduh yang tidak perluapa maksud menteri iniapa memang perintah presiden prabowo,19,15,0,1,0,2,2,3,2026-06-25 17:05:39
1932709636748288283,,Presiden Prabowo Resmi Buka Indo Defence 2025 Expo https://t.co/L4wSdO5Xbg,presiden prabowo resmi buka indonesia defence expo,9,7,1,0,0,0,1,0,2026-06-25 17:05:39
1932709256597516490,,@Gerindra @prabowo Rakyat menunggu kiprah luar biasa beliau yg pernah menulis Paradoks Indonesia . Kapan resuffle Kabinet? Negeri ini masih banyak putra bangsa yg punya integritas nasionalis dan tidak TERINDIKASI KORUP. ,rakyat tunggu kiprah luar biasa beliau yang pernah tulis paradoks indonesia resuffle kabinet negeri masih banyak putra bangsa yang punya integritas nasionalis tidak indikasi korup,31,25,0,2,0,3,2,3,2026-06-25 17:05:39
1932705640268640506,,Permainan genk solo bukan kehendak kabinet pak @prabowo .,main genk solo bukan hendak kabinet pak,9,7,0,1,0,0,0,2,2026-06-25 17:05:39
1932704915270611131,,Setelah bahlul giliran tito kasihan bapak @prabowo .pecat saja semua menteri titipan jokowi agar kabinet tdk selalu gaduh.,bahlul gilir tito kasihan bapak pecat semua menteri titip jokowi kabinet tidak selalu gaduh,18,14,0,1,0,3,1,2,2026-06-25 17:05:39
1932704799033872564,,@CNNIndonesia Pak @prabowo mohon segera tendang semua geng Mulyono dari kabinet bapak. Mereka gerombolan setan jahat yg tidak ingin rakyat mu tentram damai dan sejahtera.,pak mohon segera tendang semua geng mulyono kabinet bapak gerombol setan jahat yang tidak ingin rakyat mu tenteram damai sejahtera,25,20,0,2,0,3,2,1,2026-06-25 17:05:39
1932698219550773360,,@AndiSinulingga atas dasar apa minta kelola bersama? krn ada usaha luhut di pulau itu? jadi tito dimasukkan dr kabinet mulyono ke kabinet prabowo itu utk mengamankan agenda mulyono dan kroninya,atas dasar minta kelola sama karena ada usaha luhut pulau jadi tito masuk dari kabinet mulyono kabinet prabowo untuk aman agenda mulyono kroni,30,23,0,1,0,6,4,5,2026-06-25 17:05:39
1932696803792568379,,Mensesneg: Belum ada rencana reshuffle kabinet dan pembicaraan PDIP masuk kabinet Presiden Prabowo. #ThePhraseID #Reshuffle #ReshuffleKabinet #Mensesneg #PrasetyoHadi #Prabowo #PrabowoSubianto #PDIP https://t.co/VnBpP3QgTi,mensesneg belum ada rencana reshuffle kabinet bicara pdip masuk kabinet presiden prabowo,22,12,1,0,8,1,0,1,2026-06-25 17:05:40
1932695352723058950,,@Gerindra Yg dapat izin 5 knp yg dicabut hanya 4 yg gak dicabut yg sudah nambang... eh usul ke Pak @Prabowo ganti orang2 Jokowi di kabinet mereka yg bikin rusuh bikin jelek nama Pak Prabowo ganti yg kredibel/profesional/berintegritas agar Presiden Prabowo leluasa mimpin negara,yang dapat izin kenapa yang cabut yang enggak cabut yang nambang eh usul pak ganti orang jokowi kabinet yang bikin rusuh bikin jelek nama pak prabowo ganti yang kredibelprofesionalberintegritas presiden prabowo leluasa mimpin negara,44,34,0,2,0,6,8,2,2026-06-25 17:05:40
1932695163123740869,,@Tan_Mar3M @prabowo Ini wowo ngak sadar menyimpan orang bermasalah di kabinet....,wowo enggak sadar simpan orang masalah kabinet,11,7,0,2,0,2,1,2,2026-06-25 17:05:40
1932693539215032742,,Pak @prabowo jangan terlama ganti orang2 @jokowi di kabinet termasuk Mendagri. Kalo dibiarkan terlalu lama bisa membahayakan stabilitas bangsa.,pak jangan lama ganti orang kabinet masuk mendagri kalau biar terlalu lama bisa bahaya stabilitas bangsa,19,16,0,2,0,1,1,4,2026-06-25 17:05:40
1932691067423584401,,Prasetyo Hadi menegaskan bahwa Presiden Prabowo Subianto belum berencana untuk melakukan perombakan kabinet atau reshuffle. Pemerintah lebih fokus untuk menyelesaikan masalah dibandingkan membahas reshuffle. Ayo Ikut Ambil Peran #JUNGKOOK #GrabFoodHotDealsxJASPER https://t.co/FC2TFqOPuG,prasetyo had tegas bahwa presiden prabowo subianto belum rencana laku ombak kabinet reshuffle perintah fokus selesai masalah banding bahas reshuffle ayo ikut ambil peran,31,24,1,0,2,4,0,9,2026-06-25 17:05:41
1932690533157384677,,@abu_waras Demi apa yok? Demi Prabowo? Gaklah itu demi Boby dan Jokowi... makanya pecatin orang2 @jokowi di kabinet wahai @prabowo.... biar Pak Presidem leluasa mimpin negara ini,demi yuk demi prabowo gaklah demi boby jokowi makanya pecatin orang kabinet wahai biar pak presidem leluasa mimpin negara,27,19,0,3,0,5,1,0,2026-06-25 17:05:41
1932687120571023732,,@toe_giman pak @prabowo mah kudu segera bersihkan kabinet dari grombolan oslo.. dimulai dari @titokarnavian_ masalahnya berani gak ya @Gerindra,pak mah kudu segera sih kabinet grombolan oslo mulai masalah berani enggak ya,19,13,0,4,0,2,1,3,2026-06-25 17:05:42
1932664529181085726,,Menteri Sekretaris Negara (Mensesneg) Prasetyo Hadi menegaskan belum ada rencana Presiden Prabowo Subianto melakukan perombakan kabinet atau reshuffle. #mensesneg #isureshuffle #perombakankabinet #mdkbl https://t.co/5zHWXeWOhE,menteri sekretaris negara mensesneg prasetyo had tegas belum ada rencana presiden prabowo subianto laku ombak kabinet reshuffle,23,17,1,0,4,1,0,4,2026-06-25 17:05:42
1932661798031012199,,Perbanyak Personil Kabinet yang Berani seperti ini Bung Presiden @prabowo Baru kami yakin anda akan mampu mewujudkan Indonesia Adil Makmur Sejahtera.,banyak personel kabinet berani seperti bung presiden baru yakin mampu wujud indonesia adil makmur sejahtera,21,15,0,1,0,5,1,2,2026-06-25 17:05:42
1932660594173489469,,@MasBRO_back Harusnya ini segera terjadi... Daripada jadi beban kabinet @prabowo ...,harus segera jadi daripada jadi beban kabinet,11,7,0,2,0,1,0,2,2026-06-25 17:05:42
